Site,Date,UpperDepth,LowerDepth,Variable,Value,Unit,MethodID
Lacawac,10/10/2015,3,3,srp,2.03,MicrogramsPhosphorusPerLiter,Method158
Lacawac,5/18/2015,0.5,0.5,srp,1.76,MicrogramsPhosphorusPerLiter,Method158
Lacawac,6/17/2015,10,10,srp,5.49,MicrogramsPhosphorusPerLiter,Method158
Giles,11/22/1991,11,11,srp,1.5,MicrogramsPhosphorusPerLiter,Method109
Giles,5/20/2015,15,15,srp,2.96,MicrogramsPhosphorusPerLiter,Method158
Giles,7/16/2014,4,4,srp,2.98,MicrogramsPhosphorusPerLiter,Method158
Lacawac,5/31/2013,10,10,srp,5.46,MicrogramsPhosphorusPerLiter,Method109
Lacawac,6/15/2013,0.5,0.5,srp,3.26,MicrogramsPhosphorusPerLiter,Method109
Giles,10/9/2015,18,18,srp,12.3,MicrogramsPhosphorusPerLiter,Method158
Lacawac,6/15/2017,0,0,srp,1.6,MicrogramsPhosphorusPerLiter,Method109
Giles,6/16/2014,14,14,srp,2.98,MicrogramsPhosphorusPerLiter,Method158
Lacawac,8/12/2018,5,5,srp,2.61,MicrogramsPhosphorusPerLiter,Method109
Lacawac,6/29/2015,0.5,0.5,srp,2.2,MicrogramsPhosphorusPerLiter,Method158
Giles,6/30/2016,20,20,srp,0.707,MicrogramsPhosphorusPerLiter,Method158
Giles,6/12/2013,7,7,srp,4.01,MicrogramsPhosphorusPerLiter,Method109
Giles,7/29/2014,4,4,srp,3.74,MicrogramsPhosphorusPerLiter,Method158
Giles,8/13/2015,2,2,srp,2.47,MicrogramsPhosphorusPerLiter,Method158
Lacawac,6/15/2017,5,5,srp,1.37,MicrogramsPhosphorusPerLiter,Method109
Lacawac,7/1/2014,12,12,srp,53,MicrogramsPhosphorusPerLiter,Method158
Giles,6/22/2015,10,10,srp,2.73,MicrogramsPhosphorusPerLiter,Method158
Giles,6/15/2015,14,14,srp,2.05,MicrogramsPhosphorusPerLiter,Method158
Waynewood,7/19/2016,0.5,0.5,srp,5.03,MicrogramsPhosphorusPerLiter,Method158
Waynewood,6/15/2016,9,9,srp,79.6,MicrogramsPhosphorusPerLiter,Method158
Giles,8/12/2016,7,7,srp,5.17,MicrogramsPhosphorusPerLiter,Method158
Lacawac,8/10/2016,5,5,srp,4.8,MicrogramsPhosphorusPerLiter,Method158
Giles,5/20/2015,18,18,srp,2.33,MicrogramsPhosphorusPerLiter,Method158
Giles,5/17/2017,22,22,srp,7.19,MicrogramsPhosphorusPerLiter,Method158
Waynewood,5/18/2017,0.5,0.5,srp,4.31,MicrogramsPhosphorusPerLiter,Method109
Lacawac,10/24/2015,0.5,0.5,srp,1.91,MicrogramsPhosphorusPerLiter,Method158
Giles,9/11/2017,9,9,srp,1.11,MicrogramsPhosphorusPerLiter,Method158
Waynewood,5/23/2018,5,5,srp,4.19,MicrogramsPhosphorusPerLiter,Method109
Giles,7/24/2017,20,20,srp,4.63,MicrogramsPhosphorusPerLiter,Method158
Waynewood,4/14/1991,9,9,srp,5.57527716,MicrogramsPhosphorusPerLiter,Method109
Giles,6/3/2015,2,2,srp,1.8,MicrogramsPhosphorusPerLiter,Method158
Giles,11/16/1993,4,4,srp,1.1,MicrogramsPhosphorusPerLiter,Method109
Waynewood,6/14/2018,9,9,srp,8.54,MicrogramsPhosphorusPerLiter,Method109
Giles,10/23/2015,8,8,srp,3.36,MicrogramsPhosphorusPerLiter,Method158
Waynewood,4/14/1991,0.5,0.5,srp,4.6460643,MicrogramsPhosphorusPerLiter,Method109
Lacawac,6/16/2014,11,11,srp,18.1,MicrogramsPhosphorusPerLiter,Method158
Giles,6/22/2015,14,14,srp,4.89,MicrogramsPhosphorusPerLiter,Method158
Waynewood,7/19/2016,0.5,0.5,srp,5.03,MicrogramsPhosphorusPerLiter,Method158
Waynewood,7/16/2018,9,9,srp,68,MicrogramsPhosphorusPerLiter,Method109
Lacawac,7/15/2010,1,1,srp,0,MicrogramsPhosphorusPerLiter,Method109
Giles,9/25/2015,4,4,srp,2.701970443,MicrogramsPhosphorusPerLiter,Method158
Lacawac,6/22/2015,4,4,srp,2.22,MicrogramsPhosphorusPerLiter,Method158
Lacawac,8/27/2015,10,10,srp,26.2,MicrogramsPhosphorusPerLiter,Method158
Giles,10/18/1994,8,8,srp,0.15,MicrogramsPhosphorusPerLiter,Method109
Giles,6/15/2015,6,6,srp,2.1,MicrogramsPhosphorusPerLiter,Method158
Lacawac,9/12/2015,0.5,0.5,srp,1.89,MicrogramsPhosphorusPerLiter,Method158
Giles,5/29/2018,18,18,srp,3.02,MicrogramsPhosphorusPerLiter,Method158
Giles,10/9/2015,8,8,srp,1.81,MicrogramsPhosphorusPerLiter,Method158
Lacawac,9/26/2015,6,6,srp,2.61,MicrogramsPhosphorusPerLiter,Method158
Giles,8/15/2017,22,22,srp,9.77,MicrogramsPhosphorusPerLiter,Method158
Giles,4/30/2013,0.5,0.5,srp,4.31,MicrogramsPhosphorusPerLiter,Method109
Giles,9/25/2015,21,21,srp,37.11083744,MicrogramsPhosphorusPerLiter,Method158
Giles,7/28/2015,20,20,srp,3.74,MicrogramsPhosphorusPerLiter,Method158
Lacawac,6/29/2015,5,5,srp,3.49,MicrogramsPhosphorusPerLiter,Method158
Lacawac,6/22/2015,2,2,srp,2.12,MicrogramsPhosphorusPerLiter,Method158
Waynewood,6/9/1993,9,9,srp,9.8,MicrogramsPhosphorusPerLiter,Method109
Giles,6/22/2015,0.5,0.5,srp,1.69,MicrogramsPhosphorusPerLiter,Method158
Lacawac,6/4/2015,6,6,srp,4.28,MicrogramsPhosphorusPerLiter,Method158
Lacawac,6/4/2015,7,7,srp,2.74,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/14/2015,8,8,srp,6.08,MicrogramsPhosphorusPerLiter,Method158
Giles,8/12/2016,18,18,srp,4.18,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/28/2014,2,2,srp,3.01,MicrogramsPhosphorusPerLiter,Method158
Giles,7/19/1994,11,11,srp,1.5,MicrogramsPhosphorusPerLiter,Method109
Giles,7/1/1991,10,10,srp,1.5,MicrogramsPhosphorusPerLiter,Method109
Giles,8/9/2017,22,22,srp,5.54,MicrogramsPhosphorusPerLiter,Method158
Giles,6/15/2015,21,21,srp,10.98,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/28/2014,12,12,srp,74.3,MicrogramsPhosphorusPerLiter,Method158
Lacawac,6/22/2015,10,10,srp,15.5,MicrogramsPhosphorusPerLiter,Method158
Giles,5/17/2017,7,7,srp,0.511,MicrogramsPhosphorusPerLiter,Method158
Giles,7/15/2016,22,22,srp,13.4,MicrogramsPhosphorusPerLiter,Method158
Giles,6/22/2015,6,6,srp,1.7,MicrogramsPhosphorusPerLiter,Method158
Giles,8/13/2015,18,18,srp,1.81,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/11/2017,5,5,srp,1.11,MicrogramsPhosphorusPerLiter,Method109
Waynewood,9/2/1991,0.5,0.5,srp,3.0973762,MicrogramsPhosphorusPerLiter,Method109
Lacawac,7/19/1994,2,2,srp,3.1,MicrogramsPhosphorusPerLiter,Method109
Lacawac,8/27/2015,1,1,srp,3.09,MicrogramsPhosphorusPerLiter,Method158
Lacawac,8/3/2013,0.5,0.5,srp,3.89,MicrogramsPhosphorusPerLiter,Method109
Lacawac,6/17/2015,9,9,srp,3.33,MicrogramsPhosphorusPerLiter,Method158
Giles,6/3/2015,20,20,srp,1.75,MicrogramsPhosphorusPerLiter,Method158
Lacawac,10/11/2017,5,5,srp,2.59,MicrogramsPhosphorusPerLiter,Method109
Lacawac,9/12/2015,2,2,srp,3.69,MicrogramsPhosphorusPerLiter,Method158
Giles,6/14/2017,20,20,srp,5.15,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/1/2014,3,3,srp,3.25,MicrogramsPhosphorusPerLiter,Method158
Lacawac,8/16/2011,8,8,srp,4.71,MicrogramsPhosphorusPerLiter,Method109
Waynewood,7/12/2017,0.5,0.5,srp,2.66,MicrogramsPhosphorusPerLiter,Method109
Lacawac,9/26/2015,0.5,0.5,srp,2.09,MicrogramsPhosphorusPerLiter,Method158
Giles,6/30/2016,18,18,srp,0.935,MicrogramsPhosphorusPerLiter,Method158
Giles,9/11/2015,2,2,srp,3.490147783,MicrogramsPhosphorusPerLiter,Method158
Lacawac,9/21/1994,10,10,srp,30.9,MicrogramsPhosphorusPerLiter,Method109
Giles,7/28/2015,20,20,srp,4.28,MicrogramsPhosphorusPerLiter,Method158
Giles,6/14/2016,18,18,srp,1.39,MicrogramsPhosphorusPerLiter,Method158
Giles,5/17/2016,22,22,srp,5.81,MicrogramsPhosphorusPerLiter,Method158
Giles,8/13/2018,0.5,0.5,srp,3.79,MicrogramsPhosphorusPerLiter,Method158
Lacawac,8/3/1993,2,2,srp,1.3,MicrogramsPhosphorusPerLiter,Method109
Lacawac,9/22/1991,3,3,srp,2.47790096,MicrogramsPhosphorusPerLiter,Method109
Lacawac,5/20/2018,0.5,0.5,srp,-0.788,MicrogramsPhosphorusPerLiter,Method109
Giles,7/20/1993,18,18,srp,0.7,MicrogramsPhosphorusPerLiter,Method109
Giles,10/13/2017,7,7,srp,0.644,MicrogramsPhosphorusPerLiter,Method158
Lacawac,5/18/2015,5,5,srp,1.88,MicrogramsPhosphorusPerLiter,Method158
Giles,7/15/2013,18,18,srp,3.04,MicrogramsPhosphorusPerLiter,Method109
Lacawac,6/4/2015,3,3,srp,1.84,MicrogramsPhosphorusPerLiter,Method158
Lacawac,2/22/1992,1,1,srp,0.05,MicrogramsPhosphorusPerLiter,Method109
Lacawac,10/24/2015,6,6,srp,2.39,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/1/2014,10,10,srp,20.5,MicrogramsPhosphorusPerLiter,Method158
Lacawac,6/4/2015,2,2,srp,1.59,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/27/2015,2,2,srp,2.61,MicrogramsPhosphorusPerLiter,Method158
Lacawac,9/14/2016,0.5,0.5,srp,1.21,MicrogramsPhosphorusPerLiter,Method158
Lacawac,10/11/2017,0.5,0.5,srp,1.22,MicrogramsPhosphorusPerLiter,Method109
Giles,4/13/1991,0.5,0.5,srp,1.5,MicrogramsPhosphorusPerLiter,Method109
Giles,8/12/2014,18,18,srp,3.21,MicrogramsPhosphorusPerLiter,Method158
Waynewood,7/2/1991,2,2,srp,3.0973762,MicrogramsPhosphorusPerLiter,Method109
Giles,9/11/2015,7,7,srp,3.366995074,MicrogramsPhosphorusPerLiter,Method158
Giles,7/1/1991,0.5,0.5,srp,1.5,MicrogramsPhosphorusPerLiter,Method109
Giles,8/12/2014,12,12,srp,2.79,MicrogramsPhosphorusPerLiter,Method158
Giles,5/31/2013,0.5,0.5,srp,2.72,MicrogramsPhosphorusPerLiter,Method109
Giles,10/9/2015,20,20,srp,15.4,MicrogramsPhosphorusPerLiter,Method158
Lacawac,6/16/2018,10,10,srp,10.4,MicrogramsPhosphorusPerLiter,Method109
Lacawac,10/10/2015,4,4,srp,1.93,MicrogramsPhosphorusPerLiter,Method158
Giles,4/13/1991,18,18,srp,1.5,MicrogramsPhosphorusPerLiter,Method109
Giles,8/14/2013,0.5,0.5,srp,4.01,MicrogramsPhosphorusPerLiter,Method109
Lacawac,7/14/2015,3,3,srp,1.78,MicrogramsPhosphorusPerLiter,Method158
Giles,6/28/2017,20,20,srp,2.53,MicrogramsPhosphorusPerLiter,Method158
Lacawac,6/16/2016,0.5,0.5,srp,1.6,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/27/2015,0.5,0.5,srp,1.99,MicrogramsPhosphorusPerLiter,Method158
Giles,7/2/2014,10,10,srp,2.74,MicrogramsPhosphorusPerLiter,Method158
Giles,6/14/2016,0.5,0.5,srp,0.445,MicrogramsPhosphorusPerLiter,Method158
Giles,6/14/2017,0.5,0.5,srp,1.58,MicrogramsPhosphorusPerLiter,Method158
Giles,7/2/2014,6,6,srp,3.02,MicrogramsPhosphorusPerLiter,Method158
Lacawac,11/22/1994,10,10,srp,1.6,MicrogramsPhosphorusPerLiter,Method109
Giles,8/2/2018,20,20,srp,2.88,MicrogramsPhosphorusPerLiter,Method158
Lacawac,6/29/2015,5,5,srp,3.41,MicrogramsPhosphorusPerLiter,Method158
Waynewood,8/3/1993,9,9,srp,39.4,MicrogramsPhosphorusPerLiter,Method109
Waynewood,5/19/2016,0.5,0.5,srp,5.36,MicrogramsPhosphorusPerLiter,Method158
Lacawac,8/12/2018,10,10,srp,15.5,MicrogramsPhosphorusPerLiter,Method109
Giles,7/15/2015,16,16,srp,1.63,MicrogramsPhosphorusPerLiter,Method158
Giles,9/13/2016,20,20,srp,21,MicrogramsPhosphorusPerLiter,Method158
Giles,9/13/2016,22,22,srp,61.6,MicrogramsPhosphorusPerLiter,Method158
Lacawac,10/18/1994,4,4,srp,0.4,MicrogramsPhosphorusPerLiter,Method109
Lacawac,4/10/1992,11,11,srp,1.85842572,MicrogramsPhosphorusPerLiter,Method109
Lacawac,6/22/2015,1,1,srp,2.88,MicrogramsPhosphorusPerLiter,Method158
Waynewood,8/14/2018,9,9,srp,99,MicrogramsPhosphorusPerLiter,Method109
Giles,8/28/2015,21,21,srp,19.35,MicrogramsPhosphorusPerLiter,Method158
Lacawac,8/12/2015,9,9,srp,4.376847291,MicrogramsPhosphorusPerLiter,Method158
Giles,6/28/2017,18,18,srp,1.31,MicrogramsPhosphorusPerLiter,Method158
Giles,10/23/2015,10,10,srp,3.39,MicrogramsPhosphorusPerLiter,Method158
Giles,5/3/2010,2,2,srp,4,MicrogramsPhosphorusPerLiter,Method109
Giles,7/24/2017,18,18,srp,1.98,MicrogramsPhosphorusPerLiter,Method158
Giles,6/29/2015,6,6,srp,1.83,MicrogramsPhosphorusPerLiter,Method158
Giles,6/29/2015,10,10,srp,1.49,MicrogramsPhosphorusPerLiter,Method158
Giles,9/6/2012,15,15,srp,4.91,MicrogramsPhosphorusPerLiter,Method109
Lacawac,11/23/1991,10,10,srp,1.85842572,MicrogramsPhosphorusPerLiter,Method109
Giles,7/10/2017,7,7,srp,0.827,MicrogramsPhosphorusPerLiter,Method158
Waynewood,5/23/2018,0.5,0.5,srp,2.77,MicrogramsPhosphorusPerLiter,Method109
Lacawac,6/16/2014,11,11,srp,19.5,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/16/2016,5,5,srp,4.15,MicrogramsPhosphorusPerLiter,Method158
Giles,7/19/1994,18,18,srp,3.1,MicrogramsPhosphorusPerLiter,Method109
Lacawac,4/12/1991,2,2,srp,2.16816334,MicrogramsPhosphorusPerLiter,Method109
Giles,6/3/2015,8,8,srp,2.52,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/1/2013,0.5,0.5,srp,4.39,MicrogramsPhosphorusPerLiter,Method109
Lacawac,9/12/2015,1,1,srp,2.58,MicrogramsPhosphorusPerLiter,Method158
Waynewood,5/18/2017,0.5,0.5,srp,4.31,MicrogramsPhosphorusPerLiter,Method109
Lacawac,7/14/2015,0.5,0.5,srp,2.67,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/1/2013,10,10,srp,34.7,MicrogramsPhosphorusPerLiter,Method109
Giles,8/14/2013,7,7,srp,4.48,MicrogramsPhosphorusPerLiter,Method109
Giles,9/11/2017,22,22,srp,9.41,MicrogramsPhosphorusPerLiter,Method158
Giles,6/14/2016,22,22,srp,11,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/27/2015,10,10,srp,12,MicrogramsPhosphorusPerLiter,Method158
Lacawac,6/16/2014,6,6,srp,3.41,MicrogramsPhosphorusPerLiter,Method158
Giles,4/9/1992,11,11,srp,40.2658906,MicrogramsPhosphorusPerLiter,Method109
Lacawac,6/22/2015,0.5,0.5,srp,2.12,MicrogramsPhosphorusPerLiter,Method158
Lacawac,4/10/1992,2,2,srp,1.5486881,MicrogramsPhosphorusPerLiter,Method109
Giles,9/11/2015,12,12,srp,2.849753695,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/1/2014,11,11,srp,25.7,MicrogramsPhosphorusPerLiter,Method158
Waynewood,7/19/2016,5,5,srp,5.31,MicrogramsPhosphorusPerLiter,Method158
Lacawac,8/27/2015,0.5,0.5,srp,1.87,MicrogramsPhosphorusPerLiter,Method158
Giles,7/15/2010,3,3,srp,0,MicrogramsPhosphorusPerLiter,Method109
Giles,5/25/1994,1,1,srp,0.9,MicrogramsPhosphorusPerLiter,Method109
Giles,10/15/2016,22,22,srp,61.9,MicrogramsPhosphorusPerLiter,Method158
Waynewood,9/15/2016,9,9,srp,291,MicrogramsPhosphorusPerLiter,Method158
Giles,5/17/2017,18,18,srp,1.07,MicrogramsPhosphorusPerLiter,Method158
Waynewood,5/19/2016,5,5,srp,8.88,MicrogramsPhosphorusPerLiter,Method158
Giles,6/28/2017,18,18,srp,1.31,MicrogramsPhosphorusPerLiter,Method158
Lacawac,6/19/2012,10,10,srp,21.7,MicrogramsPhosphorusPerLiter,Method109
Lacawac,7/19/1994,5,5,srp,3.6,MicrogramsPhosphorusPerLiter,Method109
Lacawac,10/10/2015,7,7,srp,2.25,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/20/1993,2,2,srp,0.4,MicrogramsPhosphorusPerLiter,Method109
Lacawac,7/14/2015,5,5,srp,0.97,MicrogramsPhosphorusPerLiter,Method158
Giles,5/17/2017,0.5,0.5,srp,0.864,MicrogramsPhosphorusPerLiter,Method158
Lacawac,6/29/2015,4,4,srp,2.58,MicrogramsPhosphorusPerLiter,Method158
Giles,7/29/2014,16,16,srp,2.93,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/14/2014,6,6,srp,3.18,MicrogramsPhosphorusPerLiter,Method158
Giles,9/12/2018,18,18,srp,2.69,MicrogramsPhosphorusPerLiter,Method158
Waynewood,9/14/2018,9,9,srp,120,MicrogramsPhosphorusPerLiter,Method109
Lacawac,9/13/2017,5,5,srp,1.11,MicrogramsPhosphorusPerLiter,Method109
Lacawac,4/26/1994,10,10,srp,1.5,MicrogramsPhosphorusPerLiter,Method109
Giles,11/22/1991,15,15,srp,1.5,MicrogramsPhosphorusPerLiter,Method109
Lacawac,2/22/1992,4,4,srp,1.5486881,MicrogramsPhosphorusPerLiter,Method109
Lacawac,9/26/2015,3,3,srp,2.76,MicrogramsPhosphorusPerLiter,Method158
Waynewood,5/18/2017,5,5,srp,5.35,MicrogramsPhosphorusPerLiter,Method109
Giles,6/3/2015,18,18,srp,0.92,MicrogramsPhosphorusPerLiter,Method158
Lacawac,8/12/2015,3,3,srp,1.298029557,MicrogramsPhosphorusPerLiter,Method158
Giles,4/26/1994,3,3,srp,1.5,MicrogramsPhosphorusPerLiter,Method109
Giles,7/29/2014,6,6,srp,2.91,MicrogramsPhosphorusPerLiter,Method158
Lacawac,9/21/1994,1,1,srp,0,MicrogramsPhosphorusPerLiter,Method109
Lacawac,7/27/2015,7,7,srp,3.49,MicrogramsPhosphorusPerLiter,Method158
Lacawac,9/26/2015,7,7,srp,2.75,MicrogramsPhosphorusPerLiter,Method158
Lacawac,8/14/2017,5,5,srp,0.68,MicrogramsPhosphorusPerLiter,Method109
Giles,6/3/2015,7,7,srp,1.82,MicrogramsPhosphorusPerLiter,Method158
Lacawac,9/26/2015,8,8,srp,3.16,MicrogramsPhosphorusPerLiter,Method158
Giles,8/15/2017,22,22,srp,9.77,MicrogramsPhosphorusPerLiter,Method158
Giles,7/16/2014,8,8,srp,2.92,MicrogramsPhosphorusPerLiter,Method158
Giles,6/14/2017,22,22,srp,17,MicrogramsPhosphorusPerLiter,Method158
Waynewood,6/9/1993,4,4,srp,2.1,MicrogramsPhosphorusPerLiter,Method109
Giles,9/21/1991,13,13,srp,1.5,MicrogramsPhosphorusPerLiter,Method109
Lacawac,8/27/2015,5,5,srp,3.08,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/28/2014,7,7,srp,3.81,MicrogramsPhosphorusPerLiter,Method158
Giles,6/15/2015,2,2,srp,2.5,MicrogramsPhosphorusPerLiter,Method158
Giles,4/13/1991,22,22,srp,1.5,MicrogramsPhosphorusPerLiter,Method109
Giles,7/1/1991,4,4,srp,1.5,MicrogramsPhosphorusPerLiter,Method109
Waynewood,7/20/1993,5,5,srp,6.4,MicrogramsPhosphorusPerLiter,Method109
Lacawac,8/10/2016,0.5,0.5,srp,4.86,MicrogramsPhosphorusPerLiter,Method158
Lacawac,6/17/2015,11,11,srp,6.56,MicrogramsPhosphorusPerLiter,Method158
Giles,7/13/2011,2,2,srp,3.22,MicrogramsPhosphorusPerLiter,Method109
Waynewood,8/11/2016,0.5,0.5,srp,3.67,MicrogramsPhosphorusPerLiter,Method158
Lacawac,9/22/1991,8,8,srp,4.6460643,MicrogramsPhosphorusPerLiter,Method109
Lacawac,9/14/2016,10,10,srp,24.2,MicrogramsPhosphorusPerLiter,Method158
Giles,5/17/2016,22,22,srp,5.81,MicrogramsPhosphorusPerLiter,Method158
Lacawac,9/22/1991,7,7,srp,4.6460643,MicrogramsPhosphorusPerLiter,Method109
Lacawac,4/10/1992,0.5,0.5,srp,1.5486881,MicrogramsPhosphorusPerLiter,Method109
Giles,8/12/2014,10,10,srp,2.75,MicrogramsPhosphorusPerLiter,Method158
Waynewood,7/2/1991,5,5,srp,18.89399482,MicrogramsPhosphorusPerLiter,Method109
Giles,6/29/2015,21,21,srp,8.85,MicrogramsPhosphorusPerLiter,Method158
Waynewood,8/11/2016,5,5,srp,5.81,MicrogramsPhosphorusPerLiter,Method158
Giles,9/12/2012,3.5,3.5,srp,3.81,MicrogramsPhosphorusPerLiter,Method109
Giles,4/9/1992,22,22,srp,43.3632668,MicrogramsPhosphorusPerLiter,Method109
Lacawac,5/16/2017,10,10,srp,4.25,MicrogramsPhosphorusPerLiter,Method109
Lacawac,8/16/2011,8,8,srp,4.88,MicrogramsPhosphorusPerLiter,Method109
Lacawac,6/22/2015,5,5,srp,1.98,MicrogramsPhosphorusPerLiter,Method158
Lacawac,9/4/2012,1.5,1.5,srp,4.43,MicrogramsPhosphorusPerLiter,Method109
Lacawac,7/14/2014,5,5,srp,2.98,MicrogramsPhosphorusPerLiter,Method158
Giles,6/14/2017,7,7,srp,1.69,MicrogramsPhosphorusPerLiter,Method158
Giles,6/22/1993,11,11,srp,1.2,MicrogramsPhosphorusPerLiter,Method109
Waynewood,7/2/1991,10,10,srp,209.6923687,MicrogramsPhosphorusPerLiter,Method109
Giles,7/28/2015,8,8,srp,1.9,MicrogramsPhosphorusPerLiter,Method158
Lacawac,6/17/2015,8,8,srp,1.6,MicrogramsPhosphorusPerLiter,Method158
Lacawac,8/3/1993,6,6,srp,1.6,MicrogramsPhosphorusPerLiter,Method109
Waynewood,6/15/2016,9,9,srp,79.6,MicrogramsPhosphorusPerLiter,Method158
Lacawac,10/10/2015,10,10,srp,91,MicrogramsPhosphorusPerLiter,Method158
Giles,10/9/2015,14,14,srp,3.81,MicrogramsPhosphorusPerLiter,Method158
Giles,10/9/2015,10,10,srp,1.15,MicrogramsPhosphorusPerLiter,Method158
Giles,5/17/2016,7,7,srp,1.2,MicrogramsPhosphorusPerLiter,Method158
Giles,7/1/2013,0.5,0.5,srp,3.62,MicrogramsPhosphorusPerLiter,Method109
Lacawac,6/16/2014,0,0,srp,3.14,MicrogramsPhosphorusPerLiter,Method158
Giles,9/28/1993,15,15,srp,0.9,MicrogramsPhosphorusPerLiter,Method109
Lacawac,9/12/2015,11,11,srp,100,MicrogramsPhosphorusPerLiter,Method158
Lacawac,9/22/1991,12,12,srp,157.9661862,MicrogramsPhosphorusPerLiter,Method109
Lacawac,4/12/1991,10,10,srp,2.16816334,MicrogramsPhosphorusPerLiter,Method109
Lacawac,7/14/2015,7,7,srp,1.15,MicrogramsPhosphorusPerLiter,Method158
Giles,8/13/2015,6,6,srp,1.19,MicrogramsPhosphorusPerLiter,Method158
Giles,9/13/2016,22,22,srp,61.6,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/1/2013,5,5,srp,4.34,MicrogramsPhosphorusPerLiter,Method109
Lacawac,9/9/2018,5,5,srp,4.12,MicrogramsPhosphorusPerLiter,Method109
Giles,8/9/2017,18,18,srp,2.16,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/14/2015,6,6,srp,1.97,MicrogramsPhosphorusPerLiter,Method158
Lacawac,10/24/2015,4,4,srp,3.48,MicrogramsPhosphorusPerLiter,Method158
Giles,8/12/2014,20,20,srp,10.2,MicrogramsPhosphorusPerLiter,Method158
Giles,8/12/2016,18,18,srp,4.18,MicrogramsPhosphorusPerLiter,Method158
Lacawac,2/22/1992,11,11,srp,0.05,MicrogramsPhosphorusPerLiter,Method109
Lacawac,6/29/2015,6,6,srp,1.97,MicrogramsPhosphorusPerLiter,Method158
Giles,7/10/2017,0.5,0.5,srp,1.78,MicrogramsPhosphorusPerLiter,Method158
Waynewood,6/15/2016,0.5,0.5,srp,4.8,MicrogramsPhosphorusPerLiter,Method158
Waynewood,7/19/2016,9,9,srp,121,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/16/2016,10,10,srp,7.56,MicrogramsPhosphorusPerLiter,Method158
Giles,10/9/2015,4,4,srp,1.74,MicrogramsPhosphorusPerLiter,Method158
Lacawac,7/1/2014,2,2,srp,3.34,MicrogramsPhosphorusPerLiter,Method158
Lacawac,10/10/2015,6,6,srp,2.81,MicrogramsPhosphorusPerLiter,Method158
Giles,6/15/2015,16,16,srp,1.68,MicrogramsPhosphorusPerLiter,Method158
Giles,7/16/2014,14,14,srp,2.89,MicrogramsPhosphorusPerLiter,Method158
Giles,10/9/2015,0.5,0.5,srp,1.56,MicrogramsPhosphorusPerLiter,Method158
Lacawac,8/12/2015,3,3,srp,1.150246305,MicrogramsPhosphorusPerLiter,Method158
Waynewood,6/16/2017,9,9,srp,7.71,MicrogramsPhosphorusPerLiter,Method109
Waynewood,5/19/2016,5,5,srp,8.88,MicrogramsPhosphorusPerLiter,Method158
Lacawac,8/12/2015,4,4,srp,2.332512315,MicrogramsPhosphorusPerLiter,Method158
Giles,6/16/2014,16,16,srp,2.77,MicrogramsPhosphorusPerLiter,Method158
Waynewood,6/16/2017,0.5,0.5,srp,3.44,MicrogramsPhosphorusPerLiter,Method109
Giles,8/3/1993,12,12,srp,0.7,MicrogramsPhosphorusPerLiter,Method109
Giles,7/1/1991,22,22,srp,1.5,MicrogramsPhosphorusPerLiter,Method109
Giles,7/16/2014,12,12,srp,3.06,MicrogramsPhosphorusPerLiter,Method158
Giles,7/1/1991,17,17,srp,1.5,MicrogramsPhosphorusPerLiter,Method109
Giles,6/12/2013,18,18,srp,4.2,MicrogramsPhosphorusPerLiter,Method109
Waynewood,7/12/2017,9,9,srp,26,MicrogramsPhosphorusPerLiter,Method109
Lacawac,6/21/1994,10,10,srp,11,MicrogramsPhosphorusPerLiter,Method109
Lacawac,8/27/2015,7,7,srp,3.37,MicrogramsPhosphorusPerLiter,Method158
Giles,7/2/2014,0,0,srp,3.25,MicrogramsPhosphorusPerLiter,Method158
Giles,7/10/2017,22,22,srp,12.6,MicrogramsPhosphorusPerLiter,Method158
Waynewood,8/16/2017,5,5,srp,1.91,MicrogramsPhosphorusPerLiter,Method109
Giles,11/16/2015,0.5,0.5,srp,3.52,MicrogramsPhosphorusPerLiter,Method158
Giles,6/15/2015,18,18,srp,1.87,MicrogramsPhosphorusPerLiter,Method158
Lacawac,5/19/2016,0.5,0.5,srp,1.03,MicrogramsPhosphorusPerLiter,Method158
Giles,8/15/2017,22,22,srp,9.54,MicrogramsPhosphorusPerLiter,Method158
Lacawac,4/12/1991,5,5,srp,2.47790096,MicrogramsPhosphorusPerLiter,Method109
Lacawac,6/29/2015,2,2,srp,2.02,MicrogramsPhosphorusPerLiter,Method158
